model,t,VB_mean,VB_std,VB_q025,VB_q16,VB_q84,VB_q975,is_extrapolation
Poly2(t),16.250000000000014,512.4332416075532,17.15358094043572,481.09486582802424,495.03862621671294,531.1416390725442,544.1507473420288,True
Poly2(t),16.260000000000012,512.8831073208263,17.186838256637635,481.4857670910235,495.455836019835,531.6365737770437,544.6596300506203,True
Poly2(t),16.270000000000014,513.3331993463228,17.22012721703837,481.87684232343287,495.8732442721767,532.1317818060611,545.1687897345907,True
Poly2(t),16.280000000000015,513.7835176840406,17.253447820198303,482.26809152525226,496.29085097373775,532.6272631595966,545.67822639394,True
Poly2(t),16.290000000000013,514.2340623339805,17.286800064684847,482.65951469648155,496.70422710110216,533.1230178376497,546.1879400286679,True
Poly2(t),16.30000000000001,514.6848332961436,17.320183949072455,483.0511118371208,497.11165253443545,533.6190458402209,546.6979306387744,True
Poly2(t),16.310000000000013,515.135830570528,17.353599471942523,483.44288294717023,497.5192601222224,534.1153471673099,547.2081982242602,True
Poly2(t),16.320000000000014,515.5870541571352,17.38704663188335,483.8348280266296,497.9270498644631,534.6119218189169,547.7187427851245,True
Poly2(t),16.330000000000013,516.0385040559648,17.42052542749009,484.22694707549897,498.33502176115724,535.1087697950419,548.2295643213675,True
Poly2(t),16.340000000000014,516.4901802670157,17.45403585736482,484.6192400937784,498.74317581230514,535.6058910956847,548.7406628329895,True
Poly2(t),16.350000000000016,516.94208279029,17.48757792011631,485.0117070814678,499.1515120179067,536.1032857208454,549.2520383199903,True
Poly2(t),16.360000000000014,517.3942116257859,17.52115161436014,485.40434803856715,499.56003037796165,536.600953670524,549.7636907823696,True
Poly2(t),16.37000000000001,517.8465667735035,17.554756938718555,485.7971629650765,499.96873089247026,537.0988949447204,550.2756202201278,True
Poly2(t),16.380000000000013,518.2991482334434,17.588393891820594,486.19015186099597,500.3867790372828,537.597109543435,550.787826633265,True
Poly2(t),16.390000000000015,518.7519560056064,17.622062472301792,486.58331472632545,500.8050820696979,538.0955974666673,551.3003100217809,True
Poly2(t),16.400000000000013,519.204990089991,17.655762678804372,486.9766515610648,501.2235824426088,538.5943587144175,551.8130703856754,True
Poly2(t),16.410000000000014,519.6582504865984,17.689494509977063,487.37016236521436,501.6422801560156,539.0933932866856,552.3261077249489,True
Poly2(t),16.420000000000016,520.1117371954272,17.72325796447518,487.7638471387738,502.06117520991836,539.5927011834717,552.8394220396011,True
Poly2(t),16.430000000000014,520.5654502164786,17.75705304096045,488.1577058817432,502.4802676043168,540.0922824047756,553.3530133296321,True
Poly2(t),16.440000000000012,521.0193895497525,17.790879738101083,488.55173859412264,502.8995573392112,540.5921369505974,553.8668815950417,True
Poly2(t),16.450000000000014,521.4735551952481,17.824738054571725,488.9459452759122,503.3190444146015,541.0922648209372,554.3810268358304,True
Poly2(t),16.460000000000015,521.9279471529662,17.858627989053332,489.34032592711173,503.7387288304877,541.5926660157949,554.8954490519978,True
Poly2(t),16.470000000000013,522.3825654229064,17.892549540233244,489.73488054772116,504.15861058686954,542.0933405351705,555.4101482435439,True
Poly2(t),16.480000000000015,522.8374100050689,17.926502706805074,490.1296091377408,504.57868968374754,542.594288379064,555.9251712369152,True
Poly2(t),16.490000000000016,523.2924808994536,17.96048748746869,490.52451169717034,504.99896612112127,543.0955095474754,556.4405002330413,True
Poly2(t),16.500000000000014,523.747778106061,17.994503880930214,490.9195882260098,505.41943989899084,543.5970040404046,556.9561062184348,True
Poly2(t),16.510000000000012,524.2033016248896,18.02855188590191,491.31483872425923,505.8401110173562,544.0987718578517,557.4719891930962,True
Poly2(t),16.520000000000014,524.6590514559415,18.06263150110228,491.7102631919189,506.26097947621764,544.5976711875118,557.9881491570254,True
Poly2(t),16.530000000000015,525.115027599215,18.09674272525584,492.10586162898846,506.6820452755749,545.0915602104686,558.5045861102221,True
Poly2(t),16.540000000000013,525.5712300547104,18.130885557093237,492.50163403546793,507.10330841542793,545.585709095317,559.0213000526865,True
Poly2(t),16.55000000000001,526.0276588224284,18.16505999535118,492.89758041135747,507.5263862236006,546.080117842057,559.5382909844185,True
Poly2(t),16.560000000000013,526.4843139023693,18.199266038772382,493.2937007566571,507.95086851643805,546.5732728536273,560.0555589054183,True
Poly2(t),16.570000000000014,526.9411952945326,18.23350368610555,493.68999507136675,508.37555205427105,547.0662944209369,560.5731038156858,True
Poly2(t),16.580000000000013,527.3983029989168,18.267772936105246,494.0864633554863,508.8004368370992,547.5595725531682,561.0909257152209,True
Poly2(t),16.590000000000014,527.8556370155238,18.302073787532073,494.483105609016,509.225522864923,548.0531072503215,561.6090246040237,True
Poly2(t),16.600000000000016,528.3131973443533,18.336406239152403,494.87992183195564,509.65081013774216,548.546898512397,562.1274004820942,True
Poly2(t),16.610000000000014,528.7709839854041,18.370770289738502,495.27691202430515,510.07629865555657,549.0409463393942,562.6460533494323,True
Poly2(t),16.62000000000001,529.2289969386776,18.40516593806845,495.6740761860648,510.5019884183664,549.5352507313132,563.1649832060381,True
Poly2(t),16.630000000000013,529.6872362041738,18.4395931829261,496.0714143172345,510.9278794261718,550.0298116881544,563.6841900519117,True
Poly2(t),16.640000000000015,530.145701781892,18.47405202310098,496.4689264178142,511.3539716789726,550.5246292099175,564.2036738870529,True
Poly2(t),16.650000000000013,530.6043936718324,18.50854245738843,496.8666124878038,511.78026517676864,551.0197032966024,564.7234347114617,True
Poly2(t),16.660000000000014,531.0633118739939,18.54306448458941,497.2644725272035,512.2067599195602,551.5150339482095,565.2434725251383,True
Poly2(t),16.670000000000016,531.5224563883796,18.57761810351053,497.66250653601327,512.6334559073473,552.0106211647385,565.7637873280826,True
Poly2(t),16.680000000000014,531.9818272149861,18.612203312964038,498.06071451423287,513.0603531401296,552.5064649461893,566.2843791202944,True
Poly2(t),16.690000000000012,532.4414243538153,18.64682011176768,498.4590964618625,513.4874516179073,553.002565292562,566.8052479017738,True
Poly2(t),16.700000000000014,532.9012478048667,18.681468498744888,498.8576523789023,513.9147513406805,553.4989222038569,567.3263936725211,True
Poly2(t),16.710000000000015,533.3612975681406,18.716148472724523,499.2563822653521,514.3422523084492,553.9955356800737,567.8478164325362,True
Poly2(t),16.720000000000013,533.8215736436373,18.750860032540903,499.65528612121176,514.7699545212131,554.4924057212123,568.3695161818187,True
Poly2(t),16.730000000000015,534.2820760313549,18.785603177033916,500.0543639464815,515.1978579789727,554.9895323272729,568.891492920369,True
Poly2(t),16.740000000000016,534.7428047312951,18.82037790504875,500.4536157411614,515.6259626817274,555.4869154982556,569.413746648187,True
Poly2(t),16.750000000000014,535.2037597434578,18.855184215436058,500.85304150525104,516.0542686294776,555.98455523416,569.9362773652726,True
Poly2(t),16.760000000000012,535.6649410678424,18.890022107051827,501.25264123875075,516.4827758222232,556.4824515349862,570.4590850716259,True
Poly2(t),16.770000000000014,536.1263487044494,18.924891578757432,501.65241494166054,516.9114842599643,556.9806044007347,570.9821697672469,True
Poly2(t),16.780000000000015,536.5879826532791,18.95979262941949,502.0523626139804,517.3403939427009,557.4790138314052,571.5055314521356,True
Poly2(t),16.790000000000013,537.0498429143294,18.994725257909902,502.45248425571015,517.7695048704326,557.9776798269974,572.0291701262919,True
Poly2(t),16.800000000000015,537.5119294876044,19.029689463105843,502.85277986684997,518.1988170431599,558.4766023875117,572.553085789716,True
Poly2(t),16.810000000000016,537.9742423730996,19.06468524388967,503.2532494473999,518.6283304608827,558.975781512948,573.0772784424078,True
Poly2(t),16.820000000000014,538.4367815708176,19.099712599148923,503.65389299735966,519.0580451236007,559.475217203306,573.6017480843669,True
Poly2(t),16.830000000000013,538.8995470807582,19.13477152777634,504.05471051672936,519.4879610313141,559.9749094585859,574.1264947155939,True
Poly2(t),16.840000000000014,539.3625389029207,19.16986202866977,504.4557020055093,519.9180781840231,560.474858278788,574.6515183360887,True
Poly2(t),16.850000000000016,539.8257570373052,19.204984100732112,504.8568674636992,520.3483965817275,560.9750636639121,575.1768189458512,True
Poly2(t),16.860000000000014,540.2892014839122,19.240137742871386,505.258206891299,520.7789162244271,561.4755256139579,575.7023965448811,True
Poly2(t),16.87000000000001,540.7528722427411,19.27532295400066,505.6597202883088,521.2096371121222,561.9762441289257,576.2282511331789,True
Poly2(t),16.880000000000013,541.2167693137933,19.310539733038002,506.06140765472867,521.6405592448128,562.4772192088155,576.7543827107443,True
Poly2(t),16.890000000000015,541.6808926970666,19.345788078906427,506.4632689905587,522.0716826224988,562.9784508536275,577.2807912775776,True
Poly2(t),16.900000000000013,542.145242392562,19.381067990533964,506.8653042957985,522.5030072451801,563.479939063361,577.8074768336782,True
Poly2(t),16.910000000000014,542.6098184002807,19.416379466853545,507.26751357044844,522.9345331128569,563.9816838380167,578.3344393790468,True
Poly2(t),16.920000000000016,543.0746207202203,19.45172250680304,507.66989681450843,523.3662602255292,564.4836851775945,578.8616789136829,True
Poly2(t),16.930000000000014,543.539649352383,19.48709710932509,508.07245402797827,523.7981885831967,564.9859430820939,579.3891954375866,True
Poly2(t),16.940000000000012,544.004904296768,19.522503273367338,508.4751852108581,524.2303181858596,565.4884575515152,579.9169889507581,True
Poly2(t),16.950000000000014,544.4703855533751,19.557940997882127,508.87809036314815,524.6626490335179,565.9912285858587,580.4450594531972,True
Poly2(t),16.960000000000015,544.9360931222043,19.593410281826664,509.28116948484814,525.095181126172,566.4942561851242,580.9734069449042,True
Poly2(t),16.970000000000013,545.4020270032559,19.628911124162887,509.684422575958,525.527914463821,566.9975403493114,581.5020314258787,True
Poly2(t),16.980000000000015,545.8681871965284,19.664443523857493,510.08784963647804,525.9595856910927,567.5010810784208,582.0319856012403,True
Poly2(t),16.990000000000016,546.334573702025,19.700007479881894,510.4914506664081,526.390994630303,568.004878372452,582.5679667842638,True
Poly2(t),17.000000000000014,546.8011865197424,19.735602991212165,510.895225665748,526.822601285583,568.5089322314052,583.1042355371907,True
Poly2(t),17.010000000000016,547.2680256496835,19.77123005682912,511.29917463449806,527.2544056569329,569.0132426552802,583.6407918600213,True
Poly2(t),17.020000000000014,547.7350910918461,19.806888675718124,511.703297572658,527.6864077443524,569.5178096440773,584.1776357527555,True
Poly2(t),17.030000000000015,548.2023828462311,19.842578846869195,512.107594480228,528.1186075478421,570.0226331977964,584.7147672153932,True
Poly2(t),17.040000000000013,548.6699009128376,19.878300569276924,512.512065357208,528.5510050674011,570.5277133164373,585.252294192838,True
Poly2(t),17.050000000000015,549.1376452916672,19.91405384194052,512.9167102035981,528.9836003030304,571.0330500000002,585.7906469223491,True
Poly2(t),17.060000000000013,549.6056159827184,19.949838663863666,513.3215290193981,529.416393254729,571.538643248485,586.3292883216259,True
Poly2(t),17.070000000000014,550.0738129859919,19.985655034054567,513.7265218046083,529.8493839224976,572.0444930618918,586.8682183906687,True
Poly2(t),17.080000000000013,550.5422363014873,20.021502951525942,514.1316885592282,530.2825723063359,572.5505994402205,587.407437129477,True
Poly2(t),17.090000000000014,551.0108859292061,20.057382415294953,514.5370292832583,530.7159584062441,573.0569623834713,587.9469445380515,True
Poly2(t),17.100000000000016,551.4797618691466,20.093293424383216,514.9425439766985,531.1495422222222,573.5635818916439,588.4867406163919,True
Poly2(t),17.110000000000014,551.9488641213092,20.129235977816723,515.3482326395484,531.5839320170803,574.0704579647385,589.0268253644978,True
Poly2(t),17.120000000000015,552.4181926856933,20.165210074625946,515.7540952718086,532.021932847016,574.5775906027551,589.5671987823698,True
Poly2(t),17.130000000000013,552.887747562301,20.201215713845603,516.1601318734787,532.4601356578515,575.0849798056935,590.1078608700074,True
Poly2(t),17.140000000000015,553.3575287511301,20.237252894514857,516.5663424445589,532.8985404495872,575.5926255735538,590.6488116274111,True
Poly2(t),17.150000000000013,553.8275362521808,20.273321615677112,516.9727269850489,533.3358004453631,576.1005279063362,591.1900510545804,True
Poly2(t),17.160000000000014,554.2977700654549,20.309421876380146,517.3792854949492,533.7674480484852,576.6086868040405,591.7315791515157,True
Poly2(t),17.170000000000016,554.768230190951,20.345553675675962,517.7860179742594,534.1992872655652,577.117102266667,592.2733959182169,True
Poly2(t),17.180000000000014,555.2389166286689,20.3817170126208,518.1929244229793,534.6313180966027,577.625774294215,592.8155013546838,True
Poly2(t),17.190000000000015,555.7098293786087,20.41791188627519,518.6000048411096,535.0635405415982,578.1347028866853,593.3578954609167,True
Poly2(t),17.200000000000014,556.1809684407715,20.454138295703764,519.0072592286497,535.4959546005514,578.6438880440772,593.9005782369152,True
Poly2(t),17.210000000000015,556.6523338151566,20.490396239975443,519.4146875856,535.9285602734624,579.1533297663914,594.4435496826796,True
Poly2(t),17.220000000000013,557.1239255017631,20.526685718163215,519.8222899119601,536.361357560331,579.6646937489439,594.98680979821,True
Poly2(t),17.230000000000015,557.5957435005927,20.563006729344288,520.2300662077304,536.7943464611575,580.179597451653,595.5303585835062,True
Poly2(t),17.240000000000016,558.0677878116446,20.599359272599926,520.6380164729105,537.2278719588613,580.694764971901,596.0741960385682,True
Poly2(t),17.250000000000014,558.5400584349175,20.635743347015495,521.0461407075007,537.6630397153351,581.2101963096878,596.6183221633959,True
Poly2(t),17.260000000000016,559.0125553704137,20.67215895168044,521.454438911501,538.098403213223,581.725891465014,597.1627369579896,True
Poly2(t),17.270000000000014,559.4852786181317,20.708606085688245,521.8629110849112,538.5339624525252,582.2418504378788,597.707440422349,True
Poly2(t),17.280000000000015,559.9582281780719,20.745084748136424,522.2715572277315,538.9697174332415,582.7580732282829,598.2524325564744,True
Poly2(t),17.290000000000013,560.4314040502343,20.781594938126503,522.6803773399616,539.4056681553718,583.2745598362259,598.7977133603656,True
Poly2(t),17.300000000000015,560.9048062346193,20.81813665476396,523.0893714216021,539.8418146189163,583.7913102617081,599.3432828340227,True
Poly2(t),17.310000000000013,561.3784347312265,20.854709897158294,523.4985394726522,540.278156823875,584.3083245047291,599.8891409774454,True
Poly2(t),17.320000000000014,561.8522895400557,20.891314664422886,523.9078814931125,540.7146947702478,584.8256025652894,600.4352877906342,True
Poly2(t),17.330000000000016,562.3263706611067,20.927950955675062,524.3173974829829,541.1514284580348,585.3431444433886,600.9817232735888,True
Poly2(t),17.340000000000014,562.8006780943798,20.96461877003602,524.7270874422632,541.5883578872358,585.8609501390267,601.5284474263091,True
Poly2(t),17.350000000000016,563.2752118398768,21.001318106630887,525.1369513709535,542.0254830578511,586.379019652204,602.0754602487955,True
Poly2(t),17.360000000000014,563.7499718975943,21.038048964588597,525.5469892690537,542.4628039698804,586.8973529829201,602.6227617410474,True
Poly2(t),17.370000000000015,564.2249582675352,21.074811343041954,525.9572011365642,542.900320623324,587.4129746495868,603.1703519030654,True
Poly2(t),17.380000000000013,564.7001709496968,21.11160524112756,526.3675869734843,543.3380330181816,587.9280717818181,603.718230734849,True
Poly2(t),17.390000000000015,565.1756099440819,21.148430657985777,526.7781467798148,543.7759411544536,588.4434263109274,604.2663982363987,True
Poly2(t),17.400000000000013,565.6512752506886,21.185287592760837,527.1888805555551,544.2140450321393,588.9590382369145,604.8148544077139,True
Poly2(t),17.410000000000014,566.1271668695182,21.22217604460066,527.5997883007054,544.6523446512396,589.4749075597796,605.3635992487954,True
Poly2(t),17.420000000000016,566.6032848005697,21.259096012656876,528.0108700152659,545.0908400117538,589.9910342795225,605.9126327596425,True
Poly2(t),17.430000000000014,567.0796290438428,21.2960474960849,528.4221256992363,545.5295311136822,590.5074183961431,606.4619549402554,True
Poly2(t),17.440000000000015,567.5561995993392,21.3330304940438,528.8335553526167,545.9684179570246,591.0237698644628,607.0115657906342,True
Poly2(t),17.450000000000014,568.032996467057,21.370045005696326,529.245158975407,546.4075005417814,591.5395781726353,607.5614653107788,True
Poly2(t),17.460000000000015,568.510019646998,21.407091030208885,529.6569365676075,546.8467788679521,592.055642577043,608.1116535006894,True
Poly2(t),17.470000000000013,568.98726913916,21.44416856675154,530.0688881292178,547.286252935537,592.5719630776858,608.6621303603655,True
Poly2(t),17.480000000000015,569.4647449435445,21.48127761449795,530.4810136602383,547.7259227445361,593.0885396745637,609.2128958898078,True
Poly2(t),17.490000000000016,569.9424470601514,21.51841817262537,530.8933131606689,548.1657882949495,593.6053723676768,609.7639500890158,True
Poly2(t),17.500000000000014,570.420375488981,21.55559024031463,531.3057866305093,548.6058495867767,594.1224611570246,610.3152929579896,True
Poly2(t),17.510000000000016,570.898530230033,21.592793816750184,531.7184340697597,549.0461066200182,594.6398060426079,610.8669244967293,True
Poly2(t),17.520000000000014,571.3769112833069,21.63002890111995,532.1312554784201,549.4865593946738,595.157407024426,611.4188447052347,True
Poly2(t),17.530000000000015,571.8555186488024,21.667295492615413,532.5442508564906,549.9272079107437,595.6752641024793,611.9710535835062,True
Poly2(t),17.540000000000013,572.3343523265199,21.704593590431514,532.957420203971,550.3680521682276,596.1933772767675,612.5235511315432,True
Poly2(t),17.550000000000015,572.8134123164598,21.741923193766784,533.3707635208617,550.8090921671258,596.7117465472911,613.0763373493463,True
Poly2(t),17.560000000000016,573.2926986186228,21.779284301823118,533.7842808071622,551.250327907438,597.2303719140496,613.6294122369154,True
Poly2(t),17.570000000000014,573.7722112330074,21.816676913805903,534.1979720628726,551.6917593891642,597.749253377043,614.18277579425,True
Poly2(t),17.580000000000016,574.2519501596151,21.854101028923985,534.6118372879931,552.1333866123048,598.2683909362718,614.7364280213505,True
Poly2(t),17.590000000000014,574.7319153984438,21.891556646389546,535.0258764825237,552.5752095768594,598.7877845917353,615.2903689182169,True
Poly2(t),17.600000000000016,575.2121069494958,21.929043765418278,535.4400896464642,553.0172282828281,599.3074343434342,615.8445984848491,True
Poly2(t),17.610000000000014,575.6925248127689,21.966562385229135,535.8544767798148,553.459442730211,599.8273401913681,616.3991167212471,True
Poly2(t),17.620000000000015,576.1731689882648,22.004112505044535,536.2690378825754,553.9018529190082,600.3475021355372,616.9539236274111,True
Poly2(t),17.630000000000013,576.6540394759829,22.041694124090146,536.6837729547458,554.3444588492193,600.8679201759411,617.5090192033407,True
Poly2(t),17.640000000000015,577.1351362759236,22.07930724159506,537.0986819963265,554.7872605208447,601.3885943125803,618.0644034490365,True
Poly2(t),17.650000000000016,577.6164593880858,22.116951856791594,537.5137650073173,555.2302579338843,601.9095245454545,618.620076364498,True
Poly2(t),17.660000000000014,578.0980088124701,22.15462796891541,537.9290219877176,555.6734510883379,602.4307108745636,619.1760379497251,True
Poly2(t),17.670000000000016,578.5797845490771,22.192335577205434,538.3444529375283,556.1168399842055,602.9521532999081,619.7322882047183,True
Poly2(t),17.680000000000014,579.0617865979061,22.2300746809038,538.7600578567489,556.5604246214874,603.4738518214874,620.2888271294771,True
Poly2(t),17.690000000000015,579.5440149589579,22.26784527925598,539.1758367453796,557.0042050001836,603.995806439302,620.8456547240021,True
Poly2(t),17.700000000000014,580.0264696322317,22.3056473715106,539.5917896034201,557.4481811202936,604.5180171533515,621.4027709882927,True
Poly2(t),17.710000000000015,580.5091506177273,22.34348095691952,540.0079164308708,557.892352981818,605.0404839636362,621.9601759223491,True
Poly2(t),17.720000000000013,580.9920579154455,22.381346034737742,540.4242172277313,558.3367205847564,605.5632068701559,622.5178695261714,True
Poly2(t),17.730000000000015,581.4751915253858,22.41924260422354,540.8406919940021,558.7812839291091,606.0861858729107,623.0758517997596,True
Poly2(t),17.740000000000016,581.9585514475485,22.457170664638266,541.2573407296828,559.2260430148758,606.6094209719008,623.6341227431137,True
Poly2(t),17.750000000000014,582.4421376819336,22.49513021524643,541.6741634347735,559.6712392102843,607.1329121671257,624.1926823562334,True
Poly2(t),17.760000000000016,582.9259502285402,22.533121255315713,542.0911601092741,560.1177478934801,607.6566594585859,624.7515306391192,True
Poly2(t),17.770000000000014,583.4099890873697,22.571143784116803,542.5083307531847,560.5644547107435,608.1806628462807,625.3106675917705,True
Poly2(t),17.780000000000015,583.8942542584208,22.60919780092361,542.9256753665055,561.0113596620749,608.7049223302112,625.870093214188,True
Poly2(t),17.790000000000013,584.3787457416943,22.647283305013037,543.3431939492361,561.4584627474744,609.229273820569,626.429807506371,True
Poly2(t),17.800000000000015,584.8634635371906,22.6854002956651,543.7608865013771,561.9057639669419,609.7532504683195,626.9898104683202,True
Poly2(t),17.810000000000016,585.3484076449093,22.723548772162804,544.1787530229277,562.3532633204774,610.2774841052342,627.5501021000351,True
Poly2(t),17.820000000000014,585.8335780648489,22.76172873379223,544.5967935138884,562.8009608080805,610.801974731313,628.1106824015158,True
Poly2(t),17.830000000000016,586.318974797011,22.79994017984248,545.0150079742592,563.2488564297519,611.3267223465564,628.6715513727623,True
Poly2(t),17.840000000000014,586.804597841396,22.838183109605588,545.4333964040399,563.696950185491,611.851726950964,629.2327090137746,True
Poly2(t),17.850000000000016,587.2904471980033,22.876457522376672,545.8519588032308,564.1452420752983,612.3769885445362,629.794155324553,True
Poly2(t),17.860000000000014,587.7765228668325,22.914763417453763,546.2706951718314,564.5937320991732,612.9025071272725,630.355890305097,True
Poly2(t),17.870000000000015,588.2628248478838,22.953100794137832,546.6896055098424,565.0424202571164,613.4282826991735,630.917913955407,True
Poly2(t),17.880000000000017,588.7493531411576,22.991469651732835,547.1086898172631,565.4913065491276,613.9543152602388,631.4802262754829,True
Poly2(t),17.890000000000015,589.236107746654,23.029869989545613,547.5279480940939,565.9403909752064,614.4806048104682,632.0428272653244,True
Poly2(t),17.900000000000016,589.7230886643707,23.068301806885952,547.9473803403348,566.3896735353533,615.0071513498622,632.6057169249319,True
Poly2(t),17.910000000000014,590.2102958943112,23.106765103066515,548.3669865559855,566.8391542295681,615.5339548784204,633.1688952543051,True
Poly2(t),17.920000000000016,590.6977294364744,23.145259877402815,548.7867667410463,567.288833057851,616.0610153961431,633.7323622534442,True
Poly2(t),17.930000000000014,591.1853892908591,23.183786129213267,549.2067208955173,567.7387100202017,616.58833290303,634.296117922349,True
Poly2(t),17.940000000000015,591.6732754574663,23.222343857819162,549.6268490193982,568.1887851166205,617.1159073990817,634.8601622610199,True
Poly2(t),17.950000000000014,592.1613879362948,23.260933062544566,550.047151112689,568.639058347107,617.6437388842974,635.4244952694565,True
Poly2(t),17.960000000000015,592.6497267273462,23.299553742716416,550.4676271753898,569.0895297116617,618.1718273586775,635.989116947659,True
Poly2(t),17.970000000000017,593.1382918306203,23.338205897664448,550.8882772075008,569.5401992102844,618.7001728222222,636.5540272956274,True
Poly2(t),17.980000000000015,593.6270832461166,23.376889526721136,551.3091012090216,569.9910668429749,619.2287752749311,637.1192263133615,True
Poly2(t),17.990000000000016,594.1161009738345,23.415604629221843,551.7300991799525,570.4421326097334,619.7576347168043,637.6847140008616,True
Poly2(t),18.000000000000014,594.6053450137749,23.45435120450457,552.1512711202934,570.8933965105598,620.2867511478419,638.2504903581273,True
Poly2(t),18.010000000000016,595.0948153659373,23.4931292519102,552.5726170300444,571.3485756212118,620.816124568044,638.8165553851591,True
Poly2(t),18.020000000000014,595.5845120303219,23.531938770782247,552.9941369092052,571.8041587235991,621.3457549774103,639.3829090819565,True
Poly2(t),18.030000000000015,596.0744350069291,23.570779760467005,553.4158307577762,572.2599460013771,621.8756423759411,639.94955144852,True
Poly2(t),18.040000000000013,596.564584295758,23.609652220313457,553.837698575757,572.715937454545,622.4057867636361,640.5164824848491,True
Poly2(t),18.050000000000015,597.0549598968095,23.6485561496733,554.259740363148,573.1721330831034,622.9361881404957,641.0837021909441,True
Poly2(t),18.060000000000016,597.5455618100829,23.687491547900926,554.6819561199491,573.6285328870521,623.4668465065197,641.6512105668052,True
Poly2(t),18.070000000000014,598.0363900355787,23.72645841435333,555.10434584616,574.0851368663908,623.9977618617079,642.2190076124317,True
Poly2(t),18.080000000000016,598.5274445732972,23.765456748390267,555.526909541781,574.54194502112,624.5289342060606,642.7870933278243,True
Poly2(t),18.090000000000014,599.0187254232376,23.80448654937404,555.9496472068118,574.9989573512393,625.0603635395775,643.3554677129827,True
Poly2(t),18.100000000000016,599.5102325853996,23.843547816669634,556.372558841253,575.4561738567489,625.5920498622588,643.9241307679071,True
Poly2(t),18.110000000000014,600.0019660597845,23.882640549644623,556.7956444451039,575.9135945376487,626.1239931741044,644.4930824925971,True
Poly2(t),18.120000000000015,600.4939258463909,23.921764747669233,557.218904018365,576.371219393939,626.6561934751147,645.0623228870529,True
Poly2(t),18.130000000000017,600.9861119452208,23.96092041011626,557.6423375610361,576.8290484256195,627.1886507652893,645.6318519512748,True
Poly2(t),18.140000000000015,601.4785243562723,24.000107536361014,558.0659450731171,577.28708163269,627.7213650446279,646.2016696852623,True
Poly2(t),18.150000000000016,601.9711630795456,24.039326125781443,558.4897265546082,577.7453190151513,628.2543363131313,646.7717760890159,True
Poly2(t),18.160000000000014,602.4640281150411,24.078576177758066,558.9171345674927,578.2037605730025,628.7875645707987,647.3421711625351,True
Poly2(t),18.170000000000016,602.9571194627597,24.117857691673855,559.3447658950869,578.662406306244,629.3210498176308,647.9128549058203,True
Poly2(t),18.180000000000014,603.4504371226997,24.157170666914393,559.7725766216707,579.1212562148755,629.854792053627,648.4838273188711,True
Poly2(t),18.190000000000015,603.9439810948627,24.19651510286772,560.2005667472448,579.5803102988978,630.3887912787877,649.055088401688,True
Poly2(t),18.200000000000017,604.4377513792476,24.235890998924443,560.6287362718086,580.0395685583101,630.9230474931129,649.6266381542707,True
Poly2(t),18.210000000000015,604.931747975854,24.27529835447756,561.0570851953623,580.4990309931125,631.4575606966023,650.1984765766191,True
Poly2(t),18.220000000000017,605.4259708846831,24.31473716892264,561.485613517906,580.9586976033056,631.9923308892561,650.7706036687335,True
Poly2(t),18.230000000000015,605.9204201057349,24.354207441657692,561.9143212394393,581.4185683888885,632.5273580710742,651.3430194306136,True
Poly2(t),18.240000000000016,606.4150956390092,24.393709172083156,562.3432083599629,581.8786433498618,633.0626422420569,651.9157238622596,True
Poly2(t),18.250000000000014,606.9099974845041,24.433242359601902,562.7722748794762,582.3389224862254,633.5981834022036,652.4887169636714,True
Poly2(t),18.260000000000016,607.4051256422227,24.472807003619312,563.2015207979794,582.7994057979794,634.133981551515,653.0619987348492,True
Poly2(t),18.270000000000014,607.9004801121637,24.512403103543072,563.6309461154724,583.2600932851236,634.6700366899906,653.6355691757926,True
Poly2(t),18.280000000000015,608.3960608943252,24.552030658783362,564.0605508319555,583.7209849476579,635.2063488176307,654.209428286502,True
Poly2(t),18.290000000000017,608.8918679887103,24.5916896687527,564.4903349474286,584.1820807855829,635.7429179344351,654.7835760669773,True
Poly2(t),18.300000000000015,609.3879013953172,24.631380132866003,564.9202984618911,584.6433807988977,636.2797440404039,655.3580125172183,True
Poly2(t),18.310000000000016,609.884161114146,24.671102050540615,565.3504413753438,585.1048849876029,636.818066913637,655.9327376372253,True
Poly2(t),18.320000000000014,610.3806471451985,24.71085542119611,565.7807636877865,585.5665933516984,637.3643630457307,656.5077514269979,True
Poly2(t),18.330000000000016,610.8773594884714,24.750640244254555,566.211265399219,586.0285058911843,637.9109275193302,657.0830538865365,True
Poly2(t),18.340000000000014,611.3742981439672,24.790456519140218,566.6419465096415,586.4906226060601,638.4577603344359,657.6586450158409,True
Poly2(t),18.350000000000016,611.8714631116857,24.830304245279805,567.0728070190538,586.9529434963265,639.0048614910473,658.2345248149112,True
Poly2(t),18.360000000000014,612.3688543916252,24.870183422102258,567.5038469274558,587.4145499151516,639.5522309891649,658.8106932837471,True
Poly2(t),18.370000000000015,612.8664719837877,24.910094049038886,567.935066234848,587.8732108121213,640.0998688287885,659.3871504223491,True
Poly2(t),18.380000000000017,613.3643158881732,24.950036125523194,568.36646494123,588.3320694861343,640.6413704308541,659.963896230717,True
Poly2(t),18.390000000000015,613.86238610478,24.99000965099105,568.798043046602,588.7911259371901,641.1829728354453,660.5409307088504,True
Poly2(t),18.400000000000016,614.360682633609,25.030014624880554,569.2298005509638,589.2503801652895,641.7248334986226,661.11825385675,True
