rank,model,data_branch,tuning_method,validation_type,augmentation_strategy,MAE,RMSE,R2,MAPE_%,interpretation_note,branch_id
138,BNN,A,none,loeo,feature_noise,46.503213500976564,59.57227040368363,0.014669391022103295,29.126400657643458,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_ST_feature_noise
139,BNN,A,none,loeo,feature_noise,46.503213500976564,59.57227040368363,0.014669391022103295,29.126400657643458,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_CT_random_feature_noise
140,BNN,A,none,loeo,feature_noise,46.503213500976564,59.57227040368363,0.014669391022103295,29.126400657643458,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_CT_grid_feature_noise
141,XGBoost,A,random,loeo,feature_scaling,46.632128143310545,60.16416843727617,-0.005007972298820107,27.50885184669941,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_A_A_CT_random_feature_scaling
142,RandomForest,N,grid,loeo,none,46.913250000000005,58.42569380620235,0.05223334136582791,31.172707517150442,"LOEO-CV (honest, n=10); tuning:grid",SOLO_R_N_CT_grid
143,XGBoost,A,grid,loeo,feature_noise,46.92012481689453,59.036560357120024,0.03231109318129122,29.234526990760024,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_A_A_CT_grid_feature_noise
144,RandomForest,N,random,loeo,none,46.977000000000004,58.13389656646113,0.06167662125280049,31.153193619623227,"LOEO-CV (honest, n=10); tuning:random",SOLO_R_N_CT_random
145,XGBoost,N,grid,loeo,none,47.00948791503906,58.78738881736,0.04046237073055625,30.542185486832174,"LOEO-CV (honest, n=10); tuning:grid",FUSION_N_CT_grid
146,XGBoost,A,grid,loeo,feature_scaling,47.0352294921875,60.066925771128076,-0.0017618316940686274,28.56904073539988,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_A_A_CT_grid_feature_scaling
147,XGBoost,A,random,loeo,grouped_scaling,47.31268310546875,60.46002168850977,-0.014916392742038376,28.46238736275626,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",FUSION_A_CT_random_grouped_scaling
148,RandomForest,N,none,loeo,none,47.66107142857145,61.91524268301168,-0.064360696366492,32.16679832199162,"LOEO-CV (honest, n=10)",FUSION_N_ST
149,SVR,N,random,loeo,none,47.758672472051174,63.10118747895421,-0.10552542313584112,33.993263655387565,"LOEO-CV (honest, n=10); tuning:random",SOLO_R_N_CT_random
150,SVR,N,grid,loeo,none,47.758672472051174,63.10118747895421,-0.10552542313584112,33.993263655387565,"LOEO-CV (honest, n=10); tuning:grid",SOLO_R_N_CT_grid
151,BNN,A,none,loeo,grouped_scaling,47.83015441894531,55.6512265445037,0.14010949973271625,34.09907217118448,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_ST_grouped_scaling
152,BNN,A,none,loeo,grouped_scaling,47.83015441894531,55.6512265445037,0.14010949973271625,34.09907217118448,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_CT_random_grouped_scaling
153,BNN,A,none,loeo,grouped_scaling,47.83015441894531,55.6512265445037,0.14010949973271625,34.09907217118448,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_CT_grid_grouped_scaling
154,BNN,N,none,loeo,none,48.481640625,53.76931178175647,0.19728269521148822,32.12443750686531,"LOEO-CV (honest, n=10)",SOLO_A_N_ST
155,BNN,N,none,loeo,none,48.481640625,53.76931178175647,0.19728269521148822,32.12443750686531,"LOEO-CV (honest, n=10)",SOLO_A_N_CT_random
156,BNN,N,none,loeo,none,48.481640625,53.76931178175647,0.19728269521148822,32.12443750686531,"LOEO-CV (honest, n=10)",SOLO_A_N_CT_grid
157,XGBoost,A,grid,loeo,grouped_scaling,49.0050048828125,59.45693916964172,0.0184808755271898,31.00143705313132,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",FUSION_A_CT_grid_grouped_scaling
158,XGBoost,N,random,loeo,none,49.101446533203124,59.9294964600148,0.002816859321338905,31.062879502143424,"LOEO-CV (honest, n=10); tuning:random",SOLO_A_N_CT_random
159,XGBoost,A,random,loeo,feature_noise,49.478311157226564,60.66332328016428,-0.02175334117975769,31.60146385610174,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_A_A_CT_random_feature_noise
160,RandomForest,N,random,loeo,none,50.22903095238097,63.71751777672325,-0.1272269605732428,34.2120473507212,"LOEO-CV (honest, n=10); tuning:random",FUSION_N_CT_random
161,RandomForest,N,grid,loeo,none,50.22903095238097,63.71751777672325,-0.1272269605732428,34.2120473507212,"LOEO-CV (honest, n=10); tuning:grid",FUSION_N_CT_grid
162,XGBoost,A,none,loeo,feature_scaling,50.33598327636719,62.977276894109366,-0.10118788818508007,30.869715257346314,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_ST_feature_scaling
163,SVR,N,random,loeo,none,50.53833015373219,64.34763687020316,-0.14963208126727445,34.703401643392155,"LOEO-CV (honest, n=10); tuning:random",FUSION_N_CT_random
164,SVR,N,grid,loeo,none,50.53833015373219,64.34763687020316,-0.14963208126727445,34.703401643392155,"LOEO-CV (honest, n=10); tuning:grid",FUSION_N_CT_grid
165,SVR,A,random,loeo,grouped_scaling,50.61253624591495,62.50912817319423,-0.08487712850712414,33.8528641522004,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_R_A_CT_random_grouped_scaling
166,SVR,A,grid,loeo,grouped_scaling,50.61253624591495,62.50912817319423,-0.08487712850712414,33.8528641522004,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_R_A_CT_grid_grouped_scaling
167,SVR,A,random,loeo,feature_noise,50.6488502697314,62.51724561893648,-0.0851589114494673,33.78564410725288,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_R_A_CT_random_feature_noise
168,SVR,A,grid,loeo,feature_noise,50.6488502697314,62.51724561893648,-0.0851589114494673,33.78564410725288,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_R_A_CT_grid_feature_noise
169,RandomForest,A,none,loeo,feature_noise,50.666133928571426,62.84920180693673,-0.09671353386023229,32.837132800778654,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
170,SVR,A,random,loeo,feature_scaling,50.77581169575507,62.67249250515809,-0.09055507742451363,33.925464430026494,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_R_A_CT_random_feature_scaling
171,SVR,A,grid,loeo,feature_scaling,50.77581169575507,62.67249250515809,-0.09055507742451363,33.925464430026494,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_R_A_CT_grid_feature_scaling
172,Ridge,A,none,loeo,feature_noise,50.84023207247716,81.7246091392677,-0.8543827311528966,31.46408490572221,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
173,SVR,A,none,loeo,grouped_scaling,50.915153436530716,62.75518120454164,-0.09343468427734103,34.223283398026396,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_ST_grouped_scaling
174,SVR,A,none,loeo,feature_noise,50.961658230235365,62.75831439086347,-0.09354387112229556,34.184520147982155,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
175,SVR,A,none,loeo,feature_scaling,51.04217967067109,62.86469696472877,-0.09725437904627499,34.295536755357915,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_ST_feature_scaling
176,RandomForest,A,none,loeo,grouped_scaling,51.10176488095239,62.80929647788884,-0.0953212864092523,33.588547509146274,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_ST_grouped_scaling
177,RandomForest,N,none,loeo,none,51.324338095238076,60.07660057263347,-0.0020845592940379465,35.27847278162118,"LOEO-CV (honest, n=10)",SOLO_A_N_ST
178,RandomForest,A,none,loeo,feature_scaling,51.60176011904764,63.604772974994916,-0.12324135203214137,33.613696453030755,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_ST_feature_scaling
179,RandomForest,A,random,loeo,feature_scaling,51.64049209956712,64.10388404145255,-0.14093882294145121,33.77330013584494,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_A_A_CT_random_feature_scaling
180,RandomForest,A,grid,loeo,feature_scaling,51.64049209956712,64.10388404145255,-0.14093882294145121,33.77330013584494,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_A_A_CT_grid_feature_scaling
181,RandomForest,A,none,loeo,feature_scaling,51.65781924603175,63.69981900900266,-0.12660082954937724,34.32155570302264,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_ST_feature_scaling
182,RandomForest,A,random,loeo,feature_noise,51.777,63.40310915089259,-0.11612999730681972,33.518496940102935,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_R_A_CT_random_feature_noise
183,RandomForest,A,grid,loeo,feature_noise,51.777,63.40310915089259,-0.11612999730681972,33.518496940102935,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_R_A_CT_grid_feature_noise
184,XGBoost,A,grid,loeo,grouped_scaling,51.834800720214844,64.07169937824668,-0.1397934473029092,31.538721607055987,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_A_A_CT_grid_grouped_scaling
185,XGBoost,N,grid,loeo,none,52.12756195068359,62.64597517017984,-0.08963242395175275,33.330179501054026,"LOEO-CV (honest, n=10); tuning:grid",SOLO_A_N_CT_grid
186,RandomForest,A,random,loeo,feature_scaling,52.16669367021865,63.81653497676633,-0.13073311041228974,34.71642347484031,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_R_A_CT_random_feature_scaling
187,RandomForest,A,grid,loeo,grouped_scaling,52.184000000000005,65.4544311716174,-0.1895200752979851,34.47923817390915,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",FUSION_A_CT_grid_grouped_scaling
188,BNN,A,none,loeo,feature_noise,52.30066070556641,59.27387946642737,0.024515494948049388,36.12429821139052,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_ST_feature_noise
189,BNN,A,none,loeo,feature_noise,52.30066070556641,59.27387946642737,0.024515494948049388,36.12429821139052,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_CT_random_feature_noise
190,BNN,A,none,loeo,feature_noise,52.30066070556641,59.27387946642737,0.024515494948049388,36.12429821139052,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_CT_grid_feature_noise
191,RandomForest,A,random,loeo,grouped_scaling,52.36800000000001,63.383758960793735,-0.11544883096546332,34.41774653889791,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_R_A_CT_random_grouped_scaling
192,RandomForest,A,grid,loeo,grouped_scaling,52.36800000000001,63.383758960793735,-0.11544883096546332,34.41774653889791,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_R_A_CT_grid_grouped_scaling
193,SVR,A,none,loeo,feature_noise,52.49259910894784,64.81770775443198,-0.16648996402770688,34.156845119765336,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_ST_feature_noise
194,SVR,A,random,loeo,feature_noise,52.49259910894784,64.81770775443198,-0.16648996402770688,34.156845119765336,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",FUSION_A_CT_random_feature_noise
195,SVR,A,none,loeo,grouped_scaling,52.54695823296745,64.82095584557366,-0.16660687530959395,34.229845065738154,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_ST_grouped_scaling
196,SVR,A,random,loeo,grouped_scaling,52.54695823296745,64.82095584557366,-0.16660687530959395,34.229845065738154,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",FUSION_A_CT_random_grouped_scaling
197,SVR,A,none,loeo,feature_scaling,52.57572490658811,64.88425175782739,-0.16888630786467607,34.23830624424381,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_ST_feature_scaling
198,SVR,A,random,loeo,feature_scaling,52.57572490658811,64.88425175782739,-0.16888630786467607,34.23830624424381,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",FUSION_A_CT_random_feature_scaling
199,SVR,A,grid,loeo,grouped_scaling,52.593101263612155,64.8618784988937,-0.1680803407303928,34.25551177350704,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",FUSION_A_CT_grid_grouped_scaling
200,SVR,A,random,loeo,feature_noise,52.59915601414794,64.55575429625273,-0.15708054073453082,35.614665498066344,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_A_A_CT_random_feature_noise
201,SVR,A,grid,loeo,feature_noise,52.62088932494272,64.9129037166272,-0.1699188627905548,34.25694141151942,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",FUSION_A_CT_grid_feature_noise
202,RandomForest,N,random,loeo,none,52.63250833333333,60.661576793825546,-0.02169450983099419,35.84470060678061,"LOEO-CV (honest, n=10); tuning:random",SOLO_A_N_CT_random
203,RandomForest,N,grid,loeo,none,52.63250833333333,60.661576793825546,-0.02169450983099419,35.84470060678061,"LOEO-CV (honest, n=10); tuning:grid",SOLO_A_N_CT_grid
204,XGBoost,A,random,loeo,grouped_scaling,52.72155990600586,65.29681712657462,-0.18379825217087786,31.867916594774435,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_A_A_CT_random_grouped_scaling
205,SVR,A,grid,loeo,feature_scaling,52.72924079019094,64.99613377465494,-0.17292088037916664,34.358291464943264,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",FUSION_A_CT_grid_feature_scaling
206,SVR,A,random,loeo,grouped_scaling,52.74408786817887,64.49499859699486,-0.15490362691580017,35.72705434108276,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_A_A_CT_random_grouped_scaling
207,RandomForest,A,random,loeo,feature_noise,52.751055447330444,65.7501089032609,-0.2002912024051673,34.17534969812887,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_A_A_CT_random_feature_noise
208,RandomForest,A,grid,loeo,feature_noise,52.751055447330444,65.7501089032609,-0.2002912024051673,34.17534969812887,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_A_A_CT_grid_feature_noise
209,SVR,A,random,loeo,feature_scaling,52.81787358503573,64.80822444590443,-0.16614865683352087,35.590668121274255,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_A_A_CT_random_feature_scaling
210,RandomForest,A,random,loeo,grouped_scaling,52.83456213924965,65.01396228750394,-0.17356443567352686,34.47389470290183,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_A_A_CT_random_grouped_scaling
211,RandomForest,A,grid,loeo,grouped_scaling,52.83456213924965,65.01396228750394,-0.17356443567352686,34.47389470290183,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_A_A_CT_grid_grouped_scaling
212,SVR,A,grid,loeo,feature_noise,52.863859404041435,64.80713126377358,-0.16610931608216695,36.011150451336526,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_A_A_CT_grid_feature_noise
213,SVR,A,grid,loeo,grouped_scaling,52.87049483664871,64.72720530333802,-0.16323478877428932,36.013200180712246,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_A_A_CT_grid_grouped_scaling
214,XGBoost,A,none,loeo,grouped_scaling,52.89524459838867,63.954146590174666,-0.13561491024423256,32.24981619209502,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_ST_grouped_scaling
215,Ridge,A,random,loeo,feature_noise,52.94400606335025,87.52298411717122,-1.1268551010149697,31.566416983816463,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_R_A_CT_random_feature_noise
216,Ridge,A,grid,loeo,feature_noise,52.94400606335025,87.52298411717122,-1.1268551010149697,31.566416983816463,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_R_A_CT_grid_feature_noise
217,SVR,A,grid,loeo,feature_scaling,53.10402860168826,64.98744287732113,-0.17260722930987327,35.83549662720616,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_A_A_CT_grid_feature_scaling
218,SVR,N,random,loeo,none,53.135983346543206,65.27321102760135,-0.1829424736314833,35.573729935966924,"LOEO-CV (honest, n=10); tuning:random",SOLO_A_N_CT_random
219,RandomForest,A,none,loeo,grouped_scaling,53.14004166666668,64.73322612123431,-0.16345120320262208,34.47634205189561,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_ST_grouped_scaling
220,RandomForest,A,none,loeo,feature_noise,53.317863492063495,66.23829374911558,-0.21818134231267128,34.33255422800169,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_ST_feature_noise
221,SVR,N,grid,loeo,none,53.433176177948056,65.46298581869246,-0.1898310271839967,35.835222842959915,"LOEO-CV (honest, n=10); tuning:grid",SOLO_A_N_CT_grid
222,RandomForest,A,none,loeo,grouped_scaling,53.922260119047635,67.35665778400036,-0.2596640321157391,35.98392607744338,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_ST_grouped_scaling
223,XGBoost,A,none,loeo,feature_scaling,54.034322357177736,60.348882988556106,-0.01118854703387484,35.282484992983484,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_ST_feature_scaling
224,XGBoost,A,none,loeo,feature_noise,54.08679351806641,66.01321473001968,-0.20991659998269907,32.29373329764838,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
225,RandomForest,A,grid,loeo,feature_scaling,54.57399999999999,64.37669174476115,-0.1506705019032728,35.81069794969597,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_R_A_CT_grid_feature_scaling
226,XGBoost,A,none,loeo,grouped_scaling,54.70357818603516,60.133537343286385,-0.003984883045575316,35.115123438420035,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_ST_grouped_scaling
227,RandomForest,A,grid,loeo,feature_scaling,54.968,66.74341735332406,-0.23683153186420802,36.417660186785085,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",FUSION_A_CT_grid_feature_scaling
228,XGBoost,A,none,loeo,feature_scaling,55.03347473144531,66.85619473997886,-0.24101485000374168,34.14580545754101,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_ST_feature_scaling
229,XGBoost,A,none,loeo,grouped_scaling,55.32369384765625,65.05406024072593,-0.17501249519086826,34.09499663552084,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_ST_grouped_scaling
230,RandomForest,A,none,loeo,feature_scaling,55.391662103174596,67.99992075257354,-0.28383875968122796,36.90514286041752,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_ST_feature_scaling
231,RandomForest,A,grid,loeo,feature_noise,55.432,67.07421382319737,-0.24912198440176692,36.2591416445843,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",FUSION_A_CT_grid_feature_noise
232,RandomForest,A,none,loeo,feature_noise,55.53401051587302,67.87620987959161,-0.2791716854083415,36.73565153638641,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_ST_feature_noise
233,RandomForest,A,random,loeo,grouped_scaling,55.95900000000002,67.86554390852548,-0.27876970255629985,37.28834320077332,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",FUSION_A_CT_random_grouped_scaling
234,DummyRegressor,N,none,loeo,none,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10)",FUSION_N_ST
235,DummyRegressor,N,none,loeo,none,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10)",FUSION_N_CT_random
236,DummyRegressor,N,none,loeo,none,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10)",FUSION_N_CT_grid
237,DummyRegressor,A,none,loeo,feature_noise,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_ST_feature_noise
238,DummyRegressor,A,none,loeo,feature_noise,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_CT_random_feature_noise
239,DummyRegressor,A,none,loeo,feature_noise,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_CT_grid_feature_noise
240,DummyRegressor,A,none,loeo,feature_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_ST_feature_scaling
241,DummyRegressor,A,none,loeo,feature_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_CT_random_feature_scaling
242,DummyRegressor,A,none,loeo,feature_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_scaling",FUSION_A_CT_grid_feature_scaling
243,DummyRegressor,A,none,loeo,grouped_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_ST_grouped_scaling
244,DummyRegressor,A,none,loeo,grouped_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_CT_random_grouped_scaling
245,DummyRegressor,A,none,loeo,grouped_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:grouped_scaling",FUSION_A_CT_grid_grouped_scaling
246,DummyRegressor,N,none,loeo,none,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10)",SOLO_A_N_ST
247,DummyRegressor,N,none,loeo,none,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10)",SOLO_A_N_CT_random
248,DummyRegressor,N,none,loeo,none,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10)",SOLO_A_N_CT_grid
249,DummyRegressor,A,none,loeo,feature_noise,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_ST_feature_noise
250,DummyRegressor,A,none,loeo,feature_noise,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_CT_random_feature_noise
251,DummyRegressor,A,none,loeo,feature_noise,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_CT_grid_feature_noise
252,DummyRegressor,A,none,loeo,feature_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_ST_feature_scaling
253,DummyRegressor,A,none,loeo,feature_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_CT_random_feature_scaling
254,DummyRegressor,A,none,loeo,feature_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_CT_grid_feature_scaling
255,DummyRegressor,A,none,loeo,grouped_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_ST_grouped_scaling
256,DummyRegressor,A,none,loeo,grouped_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_CT_random_grouped_scaling
257,DummyRegressor,A,none,loeo,grouped_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_CT_grid_grouped_scaling
258,DummyRegressor,N,none,loeo,none,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10)",SOLO_R_N_ST
259,DummyRegressor,N,none,loeo,none,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10)",SOLO_R_N_CT_random
260,DummyRegressor,N,none,loeo,none,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10)",SOLO_R_N_CT_grid
261,DummyRegressor,A,none,loeo,feature_noise,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
262,DummyRegressor,A,none,loeo,feature_noise,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_CT_random_feature_noise
263,DummyRegressor,A,none,loeo,feature_noise,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_CT_grid_feature_noise
264,DummyRegressor,A,none,loeo,feature_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_ST_feature_scaling
265,DummyRegressor,A,none,loeo,feature_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_CT_random_feature_scaling
266,DummyRegressor,A,none,loeo,feature_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_CT_grid_feature_scaling
267,DummyRegressor,A,none,loeo,grouped_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_ST_grouped_scaling
268,DummyRegressor,A,none,loeo,grouped_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_CT_random_grouped_scaling
269,DummyRegressor,A,none,loeo,grouped_scaling,56.35555555555557,66.6823129787617,-0.23456790123456805,38.43096405818544,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_CT_grid_grouped_scaling
270,XGBoost,A,none,loeo,feature_noise,56.38625869750977,68.00534088068414,-0.28404343191614223,35.355407927903,"LOEO-CV (honest, n=10); aug:feature_noise",FUSION_A_ST_feature_noise
271,SVR,N,none,loeo,none,56.522276031661214,66.15629112344624,-0.21516700638038566,37.327786456462164,"LOEO-CV (honest, n=10)",SOLO_R_N_ST
272,Ridge,A,random,loeo,grouped_scaling,56.535961236996286,127.20985026559374,-3.4929869046460915,26.484629622776446,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",FUSION_A_CT_random_grouped_scaling
273,Ridge,A,grid,loeo,grouped_scaling,56.535961236996286,127.20985026559374,-3.4929869046460915,26.484629622776446,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",FUSION_A_CT_grid_grouped_scaling
274,SVR,A,none,loeo,feature_noise,56.59579509506216,67.87937975607336,-0.27929116500010354,36.56975157236067,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_ST_feature_noise
